idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
96,-84.84646,33.61825,0.73498,0.70495,0.39753,0.06714,0.0,0.53887,0.0,0.0,0.03769,0.02238,0.0371,0.89753,0.24243,0.26549
213,-84.78605,33.65449,0.04535,0.70495,0.47055,0.34393,0.0,0.83157,0.52827,0.06773,0.02238,0.90224,0.16019,0.91519,0.40141,0.41309
285,-84.66456,33.66958,0.88516,0.70495,0.45936,0.61602,0.63722,0.32214,0.1967,0.61366,0.3669,0.9682,0.40342,0.98704,0.48933,0.48734
400,-84.71695,33.69791,0.53946,0.99352,0.59069,0.16726,0.0,0.29623,0.86396,0.6914,0.54299,0.55418,0.29505,0.99647,0.45931,0.48046
425,-84.77786,33.70468,0.2821,0.94759,0.50766,0.45289,0.61072,0.92874,0.12662,0.08304,0.73616,0.30801,0.54005,0.94759,0.56256,0.57396
428,-84.75178,33.70485,0.36749,0.0,0.78622,0.09776,0.0,0.42521,0.54358,0.25442,0.17609,0.20671,0.89988,0.62956,0.42288,0.44762
440,-84.64749,33.70548,0.23852,0.85159,0.49764,0.14134,0.40224,0.6066,0.15312,0.34393,0.23793,0.5106,0.07597,0.95583,0.39032,0.4043
524,-84.83024,33.7258,0.09717,0.89812,0.46231,0.22674,0.7285,0.73557,0.5742,0.10954,0.39929,0.58009,0.85984,0.8351,0.5204,0.51392
556,-84.88248,33.73257,0.64959,0.94052,0.75147,0.53828,0.0,0.65018,0.33569,0.16902,0.28151,0.12132,0.85984,0.8775,0.46804,0.48852
617,-84.68256,33.74109,0.88516,0.94935,0.53004,0.61602,0.63722,0.32214,0.1967,0.61366,0.3669,0.9682,0.40577,0.98587,0.53376,0.5394
646,-84.76089,33.74776,0.91755,0.86455,0.88221,0.89046,0.47703,0.45583,0.63369,0.47173,0.8722,0.76031,0.74499,0.93286,0.6105,0.59941
652,-84.70872,33.74809,0.39812,0.9258,0.82155,0.32862,0.0,0.35453,0.4576,0.71731,0.10542,0.23734,0.43404,0.89576,0.4306,0.45091
684,-84.76096,33.75492,0.91755,0.86455,0.88221,0.89046,0.47703,0.45583,0.63369,0.47173,0.8722,0.76031,0.74499,0.93286,0.6105,0.59941
685,-84.75227,33.75497,0.91755,0.93051,0.64664,0.89046,0.47703,0.45583,0.63369,0.47173,0.8722,0.76031,0.71143,0.9947,0.59115,0.57961
688,-84.72617,33.75514,0.0,0.90813,0.89694,0.58363,0.95524,0.95524,0.81861,0.64605,0.95524,0.40518,0.26031,0.81567,0.63616,0.63272
722,-84.75234,33.76213,0.91755,0.93051,0.64664,0.89046,0.47703,0.45583,0.63369,0.47173,0.8722,0.76031,0.71143,0.9947,0.59115,0.57961
759,-84.7524,33.76929,0.91755,0.93051,0.64664,0.89046,0.47703,0.45583,0.63369,0.47173,0.8722,0.76031,0.71143,0.9947,0.59115,0.57961
764,-84.70891,33.76957,0.0,0.89105,0.6225,0.58363,0.95524,0.95524,0.81861,0.64605,0.95524,0.40518,0.47821,0.92992,0.64601,0.6349
765,-84.70021,33.76962,0.15665,0.96525,0.6331,0.94111,0.56007,0.84688,0.94994,0.94994,0.76266,0.91755,0.51178,0.89399,0.68456,0.6847
770,-84.65672,33.76988,0.82509,0.70495,0.95053,0.404,0.89517,0.07067,0.88987,0.8192,0.5689,0.45053,0.66726,0.79505,0.65783,0.65145
801,-84.70028,33.77678,0.15665,0.0,0.55241,0.94111,0.56007,0.84688,0.94994,0.94994,0.76266,0.91755,0.51178,0.79446,0.60046,0.58684
827,-84.70904,33.78389,0.15665,0.0,0.62839,0.94111,0.56007,0.84688,0.94994,0.94994,0.76266,0.91755,0.51178,0.86514,0.61033,0.5962
828,-84.70034,33.78394,0.15665,0.92403,0.64193,0.94111,0.56007,0.84688,0.94994,0.94994,0.76266,0.91755,0.51708,0.82744,0.68062,0.68076
833,-84.65684,33.7842,0.82509,0.80919,0.77621,0.404,0.89517,0.07067,0.88987,0.8192,0.5689,0.45053,0.66431,0.77503,0.64993,0.64531
838,-84.61334,33.78444,0.46879,0.95465,0.0,0.7232,0.78799,0.0,0.74794,0.87927,0.66549,0.33451,0.99941,0.72203,0.67502,0.67448
852,-84.6656,33.79131,0.82509,0.85159,0.55948,0.404,0.89517,0.07067,0.88987,0.8192,0.5689,0.45053,0.70495,0.77032,0.63972,0.63535
856,-84.63079,33.7915,0.46879,0.94052,0.0,0.7232,0.78799,0.0,0.74794,0.87927,0.66549,0.33451,0.99941,0.82862,0.68438,0.68286
857,-84.62209,33.79155,0.46879,0.92697,0.54535,0.7232,0.78799,0.0,0.74794,0.87927,0.66549,0.33451,0.99941,0.83274,0.73538,0.73363
